bulan,kode_outlet,no_penerimaan,no_retur,kode_obat,kode_kreditur,satuan_utuh,isi,qty_retur,harga_satuan,jml_retur,is_konsinyasi
4,BX13,RR1112RR022349348,RE1112RR0662974H,13022003,1000002392,BT,1,2,0,0,TRUE
4,BX39,RR1113F402597572R,RE1113F406634252,13095208,1000002358,BH,1,2,0,0,TRUE
4,BX20,RR1112T702305778E,RE1112T706620757,13084967,1000003862,BT,1,4,0,0,TRUE
4,BX25,RR1112TF02531082I,RE1112TF0658026G,13086969,1000008329,BT,1,1,0,0,TRUE
4,BX21,RR1112T8023648466,RE1112T80659709N,13089331,1000008329,BT,1,2,0,0,TRUE
4,BX43,RR1113L302544481B,RE1113L306607242,13086216,1000009801,BT,1,1,0,0,TRUE
4,BX14,RR1112RT02539997B,RE1112RT0663433O,13096069,1000002358,BT,1,2,0,0,TRUE
4,BX33,RC11132P0105221920,RE11132P0665631O,13010652,1000003259,DUS,30,30,6694,200813,FALSE
4,BX19,RR1112T602467456D,RE1112T606584503,13084683,1000003862,BT,1,2,0,0,TRUE
4,BX39,RR1113F402465424B,RE1113F40662482N,13085451,1000008329,BT,1,2,0,0,TRUE
4,BX39,RR1113F402549818N,RE1113F40662472P,13085246,1000003384,BT,1,2,0,0,TRUE
4,BX07,RR1112R902298677P,RE1112R906623833,13085276,1000003862,BT,1,1,0,0,TRUE
4,BX39,RR1113F4025852555,RE1113F40662475M,13022365,1000003384,BT,1,1,0,0,TRUE
4,BX39,RR1113F401970567R,RE1113F40662476L,13022371,1000003384,BH,1,1,0,0,TRUE
4,BX39,RR1113F402410455L,RE1113F40662478J,13085873,1000008329,BT,1,2,0,0,TRUE
4,BX19,RR1112T6026250652,RE1112T60662544B,13022389,1000003384,BH,1,1,0,0,TRUE
4,BX39,RR1113F402549799F,RE1113F40662479I,13084983,1000008329,BT,1,3,0,0,TRUE
4,BX39,RR1113F402549799F,RE1113F40662479I,13085482,1000008329,BT,1,1,0,0,TRUE
4,BX52,RR1114YY02568212G,RE1114YY06589774,13076744,1000003384,BT,1,2,0,0,TRUE
4,BX04,RR1112R1025365190,RE1112R10662905R,13096051,1000003862,BT,1,1,0,0,TRUE
4,BX04,RR1112R1025365190,RE1112R10662905R,13083737,1000003862,BT,1,1,0,0,TRUE
4,BX52,RR1114YY026010609,RE1114YY0664154Q,13084535,1000003862,BT,1,5,0,0,TRUE
4,BX21,RR1112T802499440E,RE1112T806596898,13086017,1000003564,BT,1,2,0,0,TRUE
4,BX51,RR11142X02600879A,RE11142X06644444,13095655,1000008329,BT,1,2,0,0,TRUE
4,BX39,RR1113F402549818N,RE1113F40663778E,13022342,1000003384,BT,1,2,0,0,TRUE
4,BX39,RR1113F402549818N,RE1113F40663778E,13022357,1000003384,BT,1,1,0,0,TRUE
4,BX01,RR1112NJ022813931,RE1112NJ06656666,13021927,1000002358,BT,1,1,0,0,TRUE
4,BX39,RR1113F402585073B,RE1113F406637320,13084983,1000008329,BT,1,2,0,0,TRUE
4,BX39,RR1113F402585073B,RE1113F406637320,13087671,1000008329,BT,1,4,0,0,TRUE
4,BX39,RR1113F402585073B,RE1113F406637320,13087672,1000008329,BT,1,3,0,0,TRUE
4,BX39,RR1113F402585073B,RE1113F406637320,13086020,1000008329,BT,1,1,0,0,TRUE
4,BX01,RR1112NJ020407819,RE1112NJ06656693,13091378,1000002358,BT,1,2,0,0,TRUE
4,BX03,RR1112QX0892573I,RE1112QX0662826E,13021747,1000003862,BT,1,4,0,0,TRUE
4,BX01,RR1112NJ02599157G,RE1112NJ06656728,13086249,1000002358,BT,1,3,0,0,TRUE
4,BX19,RR1112T602510795L,RE1112T60659841Q,13085512,1000003862,BT,1,1,0,0,TRUE
4,BX27,RR1112TJ02447551Q,RE1112TJ0664321H,13021833,1000003862,BT,1,1,0,0,TRUE
4,BX12,RR1112RP02596458N,RE1112RP0658190I,13084754,1000003862,BT,1,1,0,0,TRUE
4,BX27,RR1112TJ02086264M,RE1112TJ06637493,13085499,1000002568,BT,1,2,0,0,TRUE
4,BX51,RR11142X02601966E,RE11142X0658038R,13084754,1000003862,BT,1,2,0,0,TRUE
4,BX43,RR1113L302618141M,RE1113L306607233,13086216,1000009801,BT,1,5,0,0,TRUE
4,BX52,RR1114YY02262896P,RE1114YY06582799,13085858,1000003564,BT,1,1,0,0,TRUE
4,BX39,RR1113F4025498408,RE1113F40663787D,13021641,1000003564,BT,1,2,0,0,TRUE
4,BX25,RR1112TF026178035,RE1112TF06634887,13091383,1000011699,BT,1,2,0,0,TRUE
4,BX21,RR1112T802436864B,RE1112T80659708O,13083000,1000008329,BT,1,2,0,0,TRUE
4,BX14,RR1112RT025528431,RE1112RT06630330,13084869,1000008329,BT,1,1,0,0,TRUE
4,BX31,RR1112TN02603086P,RE1112TN0663006D,13021771,1000003862,BT,1,1,0,0,TRUE
4,BX41,RR1113F1019528829,RE1113F10659662I,13022351,1000003384,BT,1,2,0,0,TRUE
4,BX39,RR1113F4024999992,RE1113F40663754M,13083264,1000003564,PET,1,1,0,0,TRUE
4,BX43,RR1113L3025941809,RE1113L30663590G,13096051,1000003862,BT,1,1,0,0,TRUE
4,BX39,RR1113F4025852555,RE1113F40663765J,13022335,1000003384,BT,1,3,0,0,TRUE
4,BX39,RR1113F4025852555,RE1113F40663765J,13022337,1000003384,BT,1,3,0,0,TRUE
4,BX39,RR1113F4025852555,RE1113F40663765J,13022357,1000003384,BT,1,3,0,0,TRUE
4,BX39,RR1113F4025852555,RE1113F40663765J,13085497,1000003384,BT,1,1,0,0,TRUE
4,BX19,RR1112T602616915I,RE1112T606630971,13086112,1000010086,BT,1,2,0,0,TRUE
4,BX43,RR1113L3025220031,RE1113L30658999M,13021771,1000003862,BT,1,1,0,0,TRUE
4,BX14,RR1112RT024921719,RE1112RT0660981H,13076744,1000003384,BT,1,1,0,0,TRUE
4,BX39,RR1113F4024010081,RE1113F40663769F,13022357,1000003384,BT,1,5,0,0,TRUE
4,BX39,RR1113F4024010081,RE1113F40663769F,13022337,1000003384,BT,1,1,0,0,TRUE
4,BX38,RR11135402359345I,RE1113540659823R,13021694,1000003564,BT,1,1,0,0,TRUE
4,BX43,RR1113L301885148P,RE1113L30663735L,13088400,1000011461,BT,1,3,0,0,TRUE
4,BX11,RR1112RM02630804N,RE1112RM06655292,13021747,1000003862,BT,1,5,0,0,TRUE
4,BX39,RR1113F402605780H,RE1113F40663755L,13079715,1000003384,BT,1,1,0,0,TRUE
4,BX21,RR1112T802006846J,RE1112T80665546R,13086213,1000009801,BT,1,1,0,0,TRUE
4,BX41,RR1113F102579330J,RE1113F10659645J,13079391,1000003564,DUS,1,3,0,0,TRUE
4,BX19,RR1112T602577303N,RE1112T60659834P,13087481,1000010086,BT,1,2,0,0,TRUE
4,BX27,RR1112TJ02066127Q,RE1112TJ06637617,13085501,1000002568,BT,1,5,0,0,TRUE
4,BX21,RR1112T8024626677,RE1112T80658435Q,13087510,1000003564,BT,1,1,0,0,TRUE
4,BX41,RR1113F101974668P,RE1113F10659660K,13085244,1000003384,BT,1,1,0,0,TRUE
4,BX21,RR1112T802387294A,RE1112T806596996,13022289,1000003384,BT,1,2,0,0,TRUE
4,BX21,RR1112T802387294A,RE1112T806596996,13022359,1000003384,BT,1,1,0,0,TRUE
4,BX21,RR1112T802387294A,RE1112T806596996,13022384,1000003384,BH,1,1,0,0,TRUE
4,BX31,RR1112TN024709355,RE1112TN0663694J,13022337,1000003384,BT,1,1,0,0,TRUE
4,BX31,RR1112TN024709355,RE1112TN0663694J,13084868,1000003384,BT,1,3,0,0,TRUE
4,BX14,RR1112RT02485955E,RE1112RT0660978C,13076744,1000003384,BT,1,2,0,0,TRUE
4,BX19,RR1112T602608688B,RE1112T606602020,13095504,1000003200,BT,1,2,0,0,TRUE
4,BX21,RR1112T802454337G,RE1112T80659690F,13021694,1000003564,BT,1,1,0,0,TRUE
4,BX21,RR1112T802599597K,RE1112T806597013,13022370,1000003384,BT,1,3,0,0,TRUE
4,BX21,RR1112T802599597K,RE1112T806597013,13022359,1000003384,BT,1,1,0,0,TRUE
4,BX21,RR1112T802599597K,RE1112T806597013,13077400,1000003384,BT,1,1,0,0,TRUE
4,BX21,RR1112T802599597K,RE1112T806597013,13022382,1000003384,BT,1,1,0,0,TRUE
4,BX21,RR1112T802599597K,RE1112T806597013,13022389,1000003384,BH,1,2,0,0,TRUE
4,BX21,RR1112T802599597K,RE1112T806597013,13022391,1000003384,BT,1,1,0,0,TRUE
4,BX26,RR1112TH02428772P,RE1112TH06642981,13083737,1000003862,BT,1,2,0,0,TRUE
4,BX26,RR1112TH02428772P,RE1112TH06642981,13095926,1000003862,BT,1,1,0,0,TRUE
4,BX01,RR1112NJ024065259,RE1112NJ06656719,13089332,1000002358,BT,1,2,0,0,TRUE
4,BX27,RR1112TJ025298777,RE1112TJ0663734A,13010521,1000002568,BT,1,2,0,0,TRUE
4,BX27,RR1112TJ01970543L,RE1112TJ06637537,13085499,1000002568,BT,1,2,0,0,TRUE
4,BX20,RR1112T702467430P,RE1112T70658211A,13085512,1000003862,BT,1,1,0,0,TRUE
4,BX21,RR1112T8022902112,RE1112T806596889,13021631,1000003564,BT,1,1,0,0,TRUE
4,BX01,RR1112NJ02223801E,RE1112NJ0659251A,13085365,1000010086,BT,1,1,0,0,TRUE
4,BX39,RR1113F402201732Q,RE1113F40663759H,13025278,1000003384,BT,1,2,0,0,TRUE
4,BX25,RR1112TF025515642,RE1112TF0659307E,13096051,1000003862,BT,1,2,0,0,TRUE
4,BX21,RR1112T802401944M,RE1112T80659693C,13022362,1000003384,BT,1,3,0,0,TRUE
4,BX21,RR1112T802339393I,RE1112T80659678B,13021687,1000003564,BH,1,1,0,0,TRUE
4,BX21,RR1112T8025774558,RE1112T80659686B,13021613,1000003564,DUS,1,2,0,0,TRUE
4,BX21,RR1112T8025774558,RE1112T80659686B,13021625,1000003564,BT,1,2,0,0,TRUE
4,BX21,RR1112T801249145O,RE1112T80659682F,13021633,1000003564,BT,1,2,0,0,TRUE
4,BX21,RR1112T802464556A,RE1112T80659691E,13021694,1000003564,BT,1,1,0,0,TRUE
4,BX21,RR1112T802172334N,RE1112T80659685C,13021648,1000003564,BT,1,1,0,0,TRUE
4,BX41,RR1113F1011137042,RE1113F10659664G,13079715,1000003384,BT,1,2,0,0,TRUE
4,BX41,RR1113F101744119I,RE1113F106596004,13021643,1000003564,BT,1,1,0,0,TRUE
4,BX21,RR1112T802599630A,RE1112T806597120,13084960,1000008329,BT,1,2,0,0,TRUE
4,BX21,RR1112T802599630A,RE1112T806597120,13089329,1000008329,BT,1,2,0,0,TRUE
4,BX21,RR1112T802599630A,RE1112T806597120,13087673,1000008329,BT,1,1,0,0,TRUE
4,BX21,RR1112T802599630A,RE1112T806597120,13095655,1000008329,BT,1,2,0,0,TRUE
4,BX39,RR1113F402527316F,RE1113F40660396M,13083737,1000003862,BT,1,2,0,0,TRUE
4,BX51,RR11142X02599233C,RE11142X0661171A,13084755,1000003862,BT,1,2,0,0,TRUE
4,BX51,RR11142X02599233C,RE11142X0661171A,13021828,1000003862,BT,1,4,0,0,TRUE
4,BX01,RR1112NJ02207043M,RE1112NJ0665670A,13095388,1000002358,BT,1,2,0,0,TRUE
4,BX04,RR1112R1024564248,RE1112R10658400Q,13085513,1000003862,BT,1,1,0,0,TRUE
4,BX27,RR1112TJ025894575,RE1112TJ0664225E,13084535,1000003862,BT,1,2,0,0,TRUE
4,BX14,RR1112RT025951533,RE1112RT0660955J,13021713,1000003564,BT,1,1,0,0,TRUE
4,BX51,RR11142X02610030I,RE11142X06611756,13084245,1000003862,BT,1,3,0,0,TRUE
4,BX01,RR1112NJ02603909O,RE1112NJ0651458H,13085630,1000003862,BT,1,10,0,0,TRUE
4,BX51,RR11142X025003917,RE11142X06514861,13022276,1000003384,TUB,1,1,0,0,TRUE
4,BX11,RR1112RM020411745,RE1112RM06513775,13022088,1000003198,BT,1,1,0,0,TRUE
4,BX26,RR1112TH02592840L,RE1112TH0651652I,13077027,1000003862,BT,1,1,0,0,TRUE
4,BX32,RR1112TP026027769,RE1112TP0653586H,13021618,1000003564,BT,1,1,0,0,TRUE
4,BX21,RR1112T8022359486,RE1112T806515833,13095503,1000002358,BT,1,1,0,0,TRUE
4,BX01,RR1112NJ02595540R,RE1112NJ06514998,13021747,1000003862,BT,1,26,0,0,TRUE
4,BX01,RR1112NJ02595540R,RE1112NJ06515033,13021747,1000003862,BT,1,2,0,0,TRUE
4,BX38,RC11135407799551E,RE1113540663150E,13020566,1000000043,BH,1,1,84774,84774,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,13077564,1000003470,DUS,30,60,7410,444600,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,12006525,1000003470,DUS,30,60,6085,365085,FALSE
4,BX20,RC1112T709057964B,RE1112T70652461A,13020722,1000000043,DUS,1,1,75491,75491,FALSE
4,BX40,RC1113F2078023831,RE1113F20653594L,13084904,1000000043,PC,1,1,187792,187792,FALSE
4,BX12,RC1112RP0112024894,RE1112RP06527371,13023334,1000003613,BT,1,4,20620,82480,FALSE
4,BX12,RC1112RP011252005N,RE1112RP06605643,13003264,1000002450,BT,60,120,2423,290700,FALSE
4,BX52,RC1114YY083400814,RE1114YY06614158,13023367,1000002432,BT,1,2,77616,155232,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,13004828,1000003470,TUB,1,1,38888,38888,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,13010568,1000003470,BT,30,60,4038,242250,FALSE
4,BX20,RC1112T7060077370,RE1112T706524825,13022830,1000003271,BT,1,1,61100,61100,FALSE
4,BX04,RC1112R1011090794O,RE1112R10654774D,13011727,9100000890,DUS,12,132,1834,242000,FALSE
4,BX26,RC1112TH08051110R,RE1112TH0656129C,13015473,1000002432,TUB,1,1,24910,24910,FALSE
4,BX12,RC1112RP08318764F,RE1112RP06557133,13080912,1000002432,TUB,1,2,54168,108335,FALSE
4,BX41,RC1113F108717467F,RE1113F106619533,13091348,1000003198,DUS,12,36,2125,76476,FALSE
4,BX52,RC1114YY010796533I,RE1114YY0664673I,12000796,1000000043,BT,1,1,30400,30400,FALSE
4,BX21,RC1112T8011251431N,RE1112T806592018,12004419,1000000532,BT,1,6,19613,117678,FALSE
4,BX39,RC1113F407824508D,RE1113F40653564N,13022561,1000002432,DUS,1,2,102460,204920,FALSE
4,BX04,RC1112R1011090794O,RE1112R10654774D,13086938,9100000890,BT,1,10,76400,764000,FALSE
4,BX26,RC1112TH082159533,RE1112TH0656139A,13080912,1000002432,TUB,1,5,53615,268075,FALSE
4,BX04,RC1112R1096701675,RE1112R106599358,13094058,1000002823,KLG,1,2,236588,473176,FALSE
4,BX20,RC1112T705655923L,RE1112T70652417E,13018472,1000002779,BH,12,1,20615,20615,FALSE
4,BX29,RC1112TL099943846,RE1112TL06526671,13020515,1000002580,DUS,1,1,212000,212000,FALSE
4,BX43,RC1113L3080134206,RE1113L30659407H,13084194,1000002450,KLG,1,7,292125,2044875,FALSE
4,BX51,RC11142X07997020Q,RE11142X0662023H,13015637,1000000043,BT,1,1,144788,144788,FALSE
4,BX33,RC11132P010801587J,RE11132P0665649E,13015595,1000000043,BT,1,1,161636,161636,FALSE
4,BX29,RC1112TL010084731H,RE1112TL06595132,13062052,1000002450,KLG,1,2,158991,317982,FALSE
4,BX26,RC1112TH0110512472,RE1112TH06629675,13019578,1000003470,BT,1,1,113202,113202,FALSE
4,BX03,RC1112QX08381051D,RE1112QX06593275,13084193,1000002450,DUS,1,1,76760,76760,FALSE
4,BX20,RC1112T707502433C,RE1112T706524781,13087621,1000000043,PC,1,2,81911,163822,FALSE
4,BX20,RC1112T7092146234,RE1112T70652488R,13089414,1000002823,BT,1,1,272297,272297,FALSE
4,BX20,RC1112T709998599G,RE1112T706526841,13084194,1000002450,KLG,1,4,300305,1201218,FALSE
4,BX39,RC1113F408207660Q,RE1113F40653566L,13022619,1000002432,BT,1,1,52250,52250,FALSE
4,BX50,RC1113UR082823480,RE1113UR0656415K,13019573,1000000043,BT,1,1,62846,62846,FALSE
4,BX20,RC1112T70107762183,RE1112T70657359N,13095725,1000003271,DUS,1,2,60292,120583,FALSE
4,BX33,RC11132P066338749,RE11132P0665628J,13083551,1000003259,DUS,30,30,9300,279000,FALSE
4,BX04,RC1112R10112557053,RE1112R10658025L,12000872,1000000043,BT,1,3,64600,193800,FALSE
4,BX28,RC1112TK010302665G,RE1112TK0660711L,13080483,1000003198,KLG,1,1,300000,300000,FALSE
4,BX25,RC1112TF010406094H,RE1112TF0664314O,13080472,1000003198,KLG,1,1,155000,155000,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,13005245,1000003470,DUS,30,120,2013,241560,FALSE
4,BX21,RC1112T806494901I,RE1112T80652620F,13083465,1000003271,DUS,10,20,7600,152000,FALSE
4,BX04,RC1112R1011024496O,RE1112R10654316R,13084536,1000002823,BT,1,40,158400,6336000,FALSE
4,BX25,RC1112TF010375559C,RE1112TF0657244E,12002702,1000007307,DUS,24,8,5574,44586,FALSE
4,BX26,RC1112TH0983399N,RE1112TH0656132H,13015474,1000002432,TUB,1,2,28200,56400,FALSE
4,BX26,RC1112TH08229745Q,RE1112TH0656136D,13023367,1000002432,BT,1,2,76824,153648,FALSE
4,BX33,RC11132P086077468,RE11132P0665650L,13015595,1000000043,BT,1,1,161636,161636,FALSE
4,BX32,RC1112TP011260652A,RE1112TP06599852,13005046,1000003613,TUB,1,5,26000,130000,FALSE
4,BX03,RC1112QX07204987O,RE1112QX0657911B,13087426,1000003893,PC,1,1,30005,30005,FALSE
4,BX12,RC1112RP0100595175,RE1112RP0661031F,13095521,1000002580,KLG,1,2,541660,1083320,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,13084979,1000003470,KAN,1,4,360713,1442849,FALSE
4,BX20,RC1112T7061152965,RE1112T706524594,13084946,1000000043,TUB,1,2,169362,338724,FALSE
4,BX14,RC1112RT08437420K,RE1112RT0653019R,13089358,1000003259,PC,1,3,220448,661344,FALSE
4,BX27,RC1112TJ080090769,RE1112TJ06561547,13084194,1000002450,KLG,1,1,292125,292125,FALSE
4,BX09,RC1112RH0112579765,RE1112RH0660556J,13088131,1000002823,BT,1,28,91217,2554062,FALSE
4,BX25,RC1112TF07239222K,RE1112TF06579385,13087425,1000003893,PC,1,1,30005,30005,FALSE
4,BX22,RC1112T908400252D,RE1112T90657865G,13023367,1000002432,BT,1,1,77616,77616,FALSE
4,BX13,RC1112RR011175837P,RE1112RR0664491H,13003264,1000002450,BT,60,720,404,290700,FALSE
4,BX32,RC1112TP011284222A,RE1112TP06638034,13000087,1000002450,DUS,100,1000,901,900900,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,13006346,1000003470,DUS,50,50,4750,237500,FALSE
4,BX20,RC1112T706915897B,RE1112T706524709,12000831,1000000043,TUB,1,3,20710,62130,FALSE
4,BX27,RC1112TJ08556832L,RE1112TJ0656104H,13001351,1000003271,BT,1,4,51700,206800,FALSE
4,BX26,RC1112TH08051110R,RE1112TH0656131I,13015474,1000002432,TUB,1,6,28200,169200,FALSE
4,BX27,RC1112TJ072573145,RE1112TJ06561636,13086803,1000002450,BH,1,2,46800,93600,FALSE
4,BX13,RC1112RR09288468M,RE1112RR0658853C,13084194,1000002450,KLG,1,1,300305,300305,FALSE
4,BX51,RC11142X08022212H,RE11142X06581520,13019686,1000002823,BT,1,1,47285,47285,FALSE
4,BX20,RC1112T708344957A,RE1112T70652414H,13023367,1000002432,BT,1,1,77616,77616,FALSE
4,BX20,RC1112T7089470109,RE1112T70652460B,13020721,1000000043,DUS,1,1,37536,37536,FALSE
4,BX21,RC1112T8084772879,RE1112T80654031E,13086800,1000002450,BH,1,1,46800,46800,FALSE
4,BX31,RC1112TN011205250G,RE1112TN06531269,12004885,1000010088,PC,1,1,5269,5269,FALSE
4,BX04,RC1112R10112557053,RE1112R10658025L,12000762,1000000043,BT,1,1,32775,32775,FALSE
4,BX04,RC1112R10112557053,RE1112R10658025L,12000834,1000000043,DUS,16,16,1043,16686,FALSE
4,BX04,RC1112R10112557053,RE1112R10658025L,13005725,1000000043,TUB,1,1,115294,115294,FALSE
4,BX52,RC1114YY0111892124,RE1114YY0665372K,12004583,1000003470,BT,1,2,64680,129360,FALSE
4,BX25,RC1112TF0104304408,RE1112TF06589543,13077598,1000002823,KLG,1,1,116140,116140,FALSE
4,BX21,RC1112T80112330111,RE1112T80659185H,13078911,1000003198,DUS,1,3,149126,447378,FALSE
4,BX39,RC1113F40106417415,RE1113F40659243J,13084446,1000002450,KLG,1,1,143688,143688,FALSE
4,BX33,RC11132P08344243M,RE11132P0665642L,13080912,1000002432,TUB,1,6,54168,325005,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,13003331,1000003470,DUS,50,50,6253,312619,FALSE
4,BX20,RC1112T7010257321H,RE1112T706641574,13080483,1000003198,KLG,1,1,288000,288000,FALSE
4,BX11,RC1112RM010234831I,RE1112RM06652455,13087396,1000003271,BT,1,1,43832,43832,FALSE
4,BX22,RC1112T908388731C,RE1112T90657870J,13080912,1000002432,TUB,1,2,54168,108336,FALSE
4,BX51,RC11142X08123766K,RE11142X0658156O,13086970,1000000043,DUS,1,1,169575,169575,FALSE
4,BX32,RC1112TP011284222A,RE1112TP06638034,13000576,1000002450,DUS,5,50,101818,5090900,FALSE
4,BX20,RC1112T708488185E,RE1112T70652412J,13015719,1000002432,BT,1,1,62178,62178,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,13004789,1000003470,TUB,1,2,46391,92781,FALSE
4,BX20,RC1112T7010884294K,RE1112T706524674,13018322,1000003230,BH,1,1,127072,127072,FALSE
4,BX08,RC1112RE010873560I,RE1112RE0652665K,11002430,2000000025,PC,1,3,35728,107184,FALSE
4,BX34,RC11135N0112034594,RE11135N0653787D,13022596,1000003271,DUS,30,30,26667,800000,FALSE
4,BX26,RC1112TH07989086H,RE1112TH0656145C,13087704,1000002779,PC,50,34,3325,113050,FALSE
4,BX13,RC1112RR090579518,RE1112RR06588489,13084194,1000002450,KLG,1,1,300305,300305,FALSE
4,BX04,RC1112R10112557053,RE1112R10658025L,12000775,1000000043,DUS,20,20,1093,21850,FALSE
4,BX35,RC11135107798493F,RE1113510662320Q,13015930,1000002580,BT,1,1,37983,37983,FALSE
4,BX41,RC1113F108129308N,RE1113F106619195,13015473,1000002432,TUB,1,1,24910,24910,FALSE
4,BX12,RC1112RP0112024894,RE1112RP06527371,13027163,1000003613,BT,1,1,14000,14000,FALSE
4,BX18,RC1112T4075096361,RE1112T406565537,13082721,1000000043,BT,1,1,358495,358495,FALSE
4,BX33,RC11132P09771531C,RE11132P0665648F,13091298,1000000043,BT,1,1,33701,33701,FALSE
4,BX20,RC1112T708010820E,RE1112T706524790,13086977,1000002450,KLG,1,1,256427,256427,FALSE
4,BX39,RC1113F408081178B,RE1113F406525147,13080912,1000002432,TUB,1,5,53615,268074,FALSE
4,BX38,RC111354084385205,RE1113540663143D,13086083,1000000043,BH,1,3,19285,57855,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,13004229,1000003470,TUB,1,1,38430,38430,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,13004264,1000003470,TUB,1,3,37424,112272,FALSE
4,BX25,RC1112TF082609441,RE1112TF0653092G,13080912,1000002432,TUB,1,1,53615,53615,FALSE
4,BX32,RC1112TP011260652A,RE1112TP06599852,13019469,1000003613,DUS,100,100,788,78730,FALSE
4,BX11,RC1112RM085246603,RE1112RM0665230C,13020557,1000002450,KLG,1,2,153913,307825,FALSE
4,BX38,RC11135408301005L,RE1113540663141F,13089355,1000000043,DUS,1,2,105600,211200,FALSE
4,BX49,RC1113UK011203429I,RE1113UK06524556,13077866,1000000043,BT,1,300,6442,1932390,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,12004267,1000003470,BT,1,1,55670,55670,FALSE
4,BX20,RC1112T706233879E,RE1112T706524629,13083773,1000002432,BT,1,2,9894,19788,FALSE
4,BX20,RC1112T707356120D,RE1112T706524638,13020250,1000002823,BH,1,1,69500,69500,FALSE
4,BX23,RC1112TC087316692,RE1112TC0653931R,13088722,1000011509,BT,1,2,141807,283613,FALSE
4,BX33,RC11132P010293973K,RE11132P0661389H,13079359,1000002450,SC,1,1,53986,53986,FALSE
4,BX12,RC1112RP010429733Q,RE1112RP06623623,13077598,1000002823,KLG,1,1,116140,116140,FALSE
4,BX21,RC1112T807228823O,RE1112T80653758Q,13086801,1000002450,BH,1,2,46800,93600,FALSE
4,BX34,RC11135N010258848H,RE11135N0654665I,13020826,1000000043,KLG,1,2,167304,334608,FALSE
4,BX21,RC1112T807228823O,RE1112T80653759P,13086801,1000002450,BH,1,2,46800,93600,FALSE
4,BX32,RC1112TP010353865P,RE1112TP0653297H,13020515,1000002580,DUS,1,1,212000,212000,FALSE
4,BX52,RC1114YY08345911G,RE1114YY0661413A,13023367,1000002432,BT,1,6,77616,465696,FALSE
4,BX32,RC1112TP011284222A,RE1112TP06638034,13000086,1000002450,DUS,100,5000,676,3378400,FALSE
4,BX20,RC1112T7010015528K,RE1112T70663822A,13084194,1000002450,KLG,1,1,300305,300305,FALSE
4,BX20,RC1112T7010015528K,RE1112T70652914C,13084194,1000002450,KLG,1,1,300305,300305,FALSE
4,BX39,RC1113F408458071M,RE1113F406525094,13080912,1000002432,TUB,1,5,54168,270838,FALSE
4,BX21,RC1112T807228823O,RE1112T806537604,13086802,1000002450,BH,1,4,46800,187200,FALSE
4,BX11,RC1112RM011090177G,RE1112RM06652348,11002803,2000000025,DUS,10,100,3871,387067,FALSE
4,BX35,RC111351087196910,RE1113510662328I,13091348,1000003198,DUS,12,36,2125,76476,FALSE
4,BX25,RC1112TF09406056G,RE1112TF06602252,13079273,1000003470,BT,1,2,44061,88122,FALSE
4,BX12,RC1112RP011252005N,RE1112RP06605643,13008071,1000002450,DUS,30,30,56167,1685000,FALSE
4,BX13,RC1112RR09910443L,RE1112RR0660295N,13080472,1000003198,KLG,1,2,155000,310000,FALSE
4,BX26,RC1112TH07006485B,RE1112TH0660934I,13016174,1000000043,BT,1,2,196000,392000,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,13003739,1000003470,DUS,50,100,5774,577307,FALSE
4,BX26,RC1112TH011050014F,RE1112TH0651457F,13006345,1000003470,DUS,50,50,4750,237500,FALSE
4,BX04,RC1112R109768121E,RE1112R10655376D,13022774,1000002432,BT,1,3,131600,394800,FALSE
4,BX04,RC1112R1011204971Q,RE1112R10653395E,12004964,1000003889,DUS,5,60,11700,702000,FALSE
4,BX36,RC11135207780498D,RE11135206554495,13020623,1000000043,DUS,1,2,66865,133730,FALSE
4,BX32,RC1112TP08564066E,RE1112TP0657724L,13022432,1000002823,STR,10,20,1647,32932,FALSE
4,BX26,RC1112TH08481957B,RE1112TH0656142F,13080912,1000002432,TUB,1,3,54168,162503,FALSE
4,BX04,RC1112R10112557053,RE1112R10658025L,13078908,1000000043,DUS,30,30,20000,600000,FALSE
4,BX04,RC1112R10112557053,RE1112R10658025L,12004876,1000000043,BT,1,2,12280,24560,FALSE
4,BX32,RC1112TP011260652A,RE1112TP06599852,13019425,1000003613,DUS,100,500,546,273000,FALSE
4,BX13,RC1112RR011175837P,RE1112RR0664491H,13002367,1000002450,DUS,28,28,10426,291928,FALSE
4,BX08,RC1112RE010336187J,RE1112RE0652664L,11002430,2000000025,PC,1,3,35728,107184,FALSE
4,BX12,RC1112RP0112024894,RE1112RP06527371,13020855,1000003613,BT,1,1,14000,14000,FALSE
