nama_outlet,kode_outlet,nama_bm,kode_bm,kode_doc_type,deskripsi_kode_type,dpp,ppn,total,document_id,no_transaksi,tanggal,no_referensi
KF BANTUL,BX35,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,23520,,23520,626017569,RC111351011026047P,2/10/2025,YQBX35250210
KF BANTUL,BX35,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,301950,,301950,626017569,RC111351011026058M,2/10/2025,YQBX35250210
KF PRAMBANAN,BX38,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,388963,,388963,626017570,RC1113540110221272,2/10/2025,YQBX38250210
KF PRAMBANAN,BX38,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,3256566,,3256566,626017570,RC111354011022280O,2/10/2025,YQBX38250210
KF PRAMBANAN,BX38,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,4197569,,4197569,626017570,RC111354011022916P,2/10/2025,YQBX38250210
KF PRAMBANAN,BX38,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,5528329,,5528329,626017570,RC1113540110232028,2/10/2025,YQBX38250210
KF PRAMBANAN,BX38,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,14794752,,14794752,626017570,RC111354011025295B,2/10/2025,YQBX38250210
KF PRAMBANAN,BX38,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1951483,,1951483,626017570,RC111354011025355I,2/10/2025,YQBX38250210
KF PRAMBANAN,BX38,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,509400,,509400,626017570,RC111354011025532N,2/10/2025,YQBX38250210
KF Jakal 3.5,BX40,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,788011,,788011,626017571,RC1113F20110243796,2/10/2025,YQBX40250210
KF Jakal 3.5,BX40,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,350542,,350542,626017571,RC1113F20110261909,2/10/2025,YQBX40250210
KF Jakal 3.5,BX40,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,332500,,332500,626017571,RC1113F2011026200Q,2/10/2025,YQBX40250210
KF Jakal 3.5,BX40,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1814396,,1814396,626017571,RC1113F20110262944,2/10/2025,YQBX40250210
KF Jakal 3.5,BX40,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1204999,,1204999,626017571,RC1113F2011026542D,2/10/2025,YQBX40250210
KF Jakal 3.5,BX40,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,706422,,706422,626017571,RC1113F20110265852,2/10/2025,YQBX40250210
KF Purwomartani,BX41,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1121425,,1121425,626017572,RC1113F10110230240,2/10/2025,YQBX41250210
KF Purwomartani,BX41,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,236487,,236487,626017572,RC1113F1011025351I,2/10/2025,YQBX41250210
KF Purwomartani,BX41,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1665946,183254,1849200,626017572,RC1113F1011025423L,2/10/2025,YQBX41250210
KF Purwomartani,BX41,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,423000,,423000,626017572,RC1113F10110257747,2/10/2025,YQBX41250210
KF. SUGIYOPRANOTO,BX43,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,18419,,18419,626017573,RC1113L30110241478,2/10/2025,YQBX43250210
KF. SUGIYOPRANOTO,BX43,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,720445,,720445,626017573,RC1113L30110241807,2/10/2025,YQBX43250210
KF. SUGIYOPRANOTO,BX43,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,892270,,892270,626017573,RC1113L3011024210K,2/10/2025,YQBX43250210
KF. SUGIYOPRANOTO,BX43,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,404484,,404484,626017573,RC1113L3011024228A,2/10/2025,YQBX43250210
KF. SUGIYOPRANOTO,BX43,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2945476,,2945476,626017573,RC1113L30110242806,2/10/2025,YQBX43250210
KF. SUGIYOPRANOTO,BX43,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,3466065,,3466065,626017573,RC1113L3011024331E,2/10/2025,YQBX43250210
KF. SUGIYOPRANOTO,BX43,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,21988338,,21988338,626017573,RC1113L3011024387Q,2/10/2025,YQBX43250210
KF. SUGIYOPRANOTO,BX43,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,8537916,,8537916,626017573,RC1113L3011024577Q,2/10/2025,YQBX43250210
KF. KUSMANTO,BX49,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,760000,,760000,626017574,RC1113UK011024428J,2/10/2025,YQBX49250210
KF. KUSMANTO,BX49,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,128040,,128040,626017574,RC1113UK011024455G,2/10/2025,YQBX49250210
KF Bhayangkara Kulon Progo,BX50,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,10008668,1100954,11109622,626017575,RC1113UR011024703B,2/10/2025,YQBX50250210
KF Bhayangkara Kulon Progo,BX50,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,10505726,,10505726,626017575,RC1113UR011024989F,2/10/2025,YQBX50250210
KF Sudirman Magelang,BX51,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,488818,53770,542588,626017576,RC11142X0110241211,2/10/2025,YQBX51250210
KF Sudirman Magelang,BX51,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2831275,,2831275,626017576,RC11142X011024284D,2/10/2025,YQBX51250210
KF Sudirman Magelang,BX51,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,201888,,201888,626017576,RC11142X011024334M,2/10/2025,YQBX51250210
KF Sudirman Magelang,BX51,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,7176345,,7176345,626017576,RC11142X011024817I,2/10/2025,YQBX51250210
KF Sudirman Magelang,BX51,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,314828,,314828,626017576,RC11142X011025430N,2/10/2025,YQBX51250210
KF Sudirman Magelang,BX51,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,32166,,32166,626017576,RC11142X0110254769,2/10/2025,YQBX51250210
KF Jamal 5.5,BX52,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2387280,,2387280,626017577,RC1114YY0110242864,2/10/2025,YQBX52250210
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1212500,,1212500,626017578,RC1112NJ0110293122,2/11/2025,YQBX01250211
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,4768200,,4768200,626017578,RC1112NJ011029332Q,2/11/2025,YQBX01250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,268411,,268411,626017579,RC1112QX011028351L,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1471646,,1471646,626017579,RC1112QX011028369B,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1028850,,1028850,626017579,RC1112QX0110283897,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,400420,,400420,626017579,RC1112QX011028417M,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,676800,,676800,626017579,RC1112QX011028948A,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,189140,,189140,626017579,RC1112QX0110289668,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,163387,,163387,626017579,RC1112QX0110289873,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,371855,,371855,626017579,RC1112QX011029543H,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1010800,,1010800,626017579,RC1112QX011029570E,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,3450997,,3450997,626017579,RC1112QX0110306800,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,7589066,,7589066,626017579,RC1112QX011030772R,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,7597927,,7597927,626017579,RC1112QX0110309058,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,676800,,676800,626017579,RC1112QX0110309530,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1054995,,1054995,626017579,RC1112QX0110310546,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1780150,,1780150,626017579,RC1112QX0110310840,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,285297,,285297,626017579,RC1112QX011031108B,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,80750,,80750,626017579,RC1112QX011031131C,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,113008,,113008,626017579,RC1112QX0110311483,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,154735,,154735,626017579,RC1112QX011031169Q,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,521180,,521180,626017579,RC1112QX0110333281,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2426524,,2426524,626017579,RC1112QX0110333343,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,11196768,,11196768,626017579,RC1112QX011033369K,2/11/2025,YQBX03250211
KF.0070,BX03,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2612237,,2612237,626017579,RC1112QX011033377K,2/11/2025,YQBX03250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1444305,,1444305,626017580,RC1112R1011028057R,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1083214,,1083214,626017580,RC1112R1011028089J,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1424547,,1424547,626017580,RC1112R10110281078,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,353813,,353813,626017580,RC1112R10110283316,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2701076,,2701076,626017580,RC1112R1011028338R,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,308750,,308750,626017580,RC1112R10110283450,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,340000,,340000,626017580,RC1112R1011028359M,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,364800,,364800,626017580,RC1112R1011028370R,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,578191,,578191,626017580,RC1112R1011028376L,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,316997,,316997,626017580,RC1112R1011028380P,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1099125,,1099125,626017580,RC1112R1011028386J,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,101750,,101750,626017580,RC1112R1011028471P,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,105000,,105000,626017580,RC1112R1011028476K,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2030625,,2030625,626017580,RC1112R10110291405,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1100000,,1100000,626017580,RC1112R1011029174N,2/11/2025,YQBX04250211
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2281880,,2281880,626017580,RC1112R1011029266M,2/11/2025,YQBX04250211
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,6254935,,6254935,626017581,RC1112R90110306125,2/11/2025,YQBX07250211
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,691110,,691110,626017581,RC1112R9011030681K,2/11/2025,YQBX07250211
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,3954852,,3954852,626017581,RC1112R9011031155P,2/11/2025,YQBX07250211
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,3585886,,3585886,626017581,RC1112R90110313162,2/11/2025,YQBX07250211
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,811907,,811907,626017581,RC1112R9011031782G,2/11/2025,YQBX07250211
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,4670327,,4670327,626017581,RC1112R9011031914Q,2/11/2025,YQBX07250211
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1161300,,1161300,626017581,RC1112R9011032183J,2/11/2025,YQBX07250211
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,915920,,915920,626017581,RC1112R90110323204,2/11/2025,YQBX07250211
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,920406,,920406,626017581,RC1112R90110324052,2/11/2025,YQBX07250211
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2453528,,2453528,626017581,RC1112R9011032584E,2/11/2025,YQBX07250211
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,747876,,747876,626017581,RC1112R9011032807O,2/11/2025,YQBX07250211
KF.0207,BX07,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1278519,,1278519,626017581,RC1112R9011032882D,2/11/2025,YQBX07250211
KF.0225,BX08,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,617500,,617500,626017582,RC1112RE0110333816,2/11/2025,YQBX08250211
KF.0275,BX09,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2190867,,2190867,626017583,RC1112RH0110297020,2/11/2025,YQBX09250211
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1507200,,1507200,626017584,RC1112RK011029210R,2/11/2025,YQBX10250211
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,507056,55776,562832,626017584,RC1112RK011029364C,2/11/2025,YQBX10250211
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1266311,139294,1405605,626017584,RC1112RK0110295739,2/11/2025,YQBX10250211
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1189800,,1189800,626017584,RC1112RK0110295882,2/11/2025,YQBX10250211
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1346677,148135,1494812,626017584,RC1112RK0110309430,2/11/2025,YQBX10250211
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,185000,,185000,626017584,RC1112RK0110312097,2/11/2025,YQBX10250211
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,309132,,309132,626017584,RC1112RK0110314282,2/11/2025,YQBX10250211
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,550000,,550000,626017584,RC1112RK011031469L,2/11/2025,YQBX10250211
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,599886,65988,665874,626017584,RC1112RK011031554R,2/11/2025,YQBX10250211
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1407979,154878,1562857,626017584,RC1112RK011031590N,2/11/2025,YQBX10250211
KF.0316,BX10,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,703991,77439,781430,626017584,RC1112RK011031639P,2/11/2025,YQBX10250211
KF.0334 UNY,BX11,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,665871,,665871,626017585,RC1112RM011030659J,2/11/2025,YQBX11250211
KF.0334 UNY,BX11,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,76386,,76386,626017585,RC1112RM0110307063,2/11/2025,YQBX11250211
KF.0334 UNY,BX11,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1436612,,1436612,626017585,RC1112RM011030759I,2/11/2025,YQBX11250211
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,386003,,386003,626017586,RC1112RP011028341B,2/11/2025,YQBX12250211
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1044316,,1044316,626017586,RC1112RP0110285491,2/11/2025,YQBX12250211
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,51780,,51780,626017586,RC1112RP0110285820,2/11/2025,YQBX12250211
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,206700,,206700,626017586,RC1112RP0110286098,2/11/2025,YQBX12250211
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,290040,,290040,626017586,RC1112RP011029293Q,2/11/2025,YQBX12250211
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1648350,,1648350,626017586,RC1112RP011030096E,2/11/2025,YQBX12250211
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,152208,,152208,626017586,RC1112RP011030562J,2/11/2025,YQBX12250211
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,4623300,,4623300,626017586,RC1112RP011031758B,2/11/2025,YQBX12250211
KF.0401 Seturan,BX12,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,362879,,362879,626017586,RC1112RP011032032Q,2/11/2025,YQBX12250211
KF.0406 Jamal,BX13,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1603180,,1603180,626017587,RC1112RR011031900N,2/11/2025,YQBX13250211
KF.0406 Jamal,BX13,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2383360,,2383360,626017587,RC1112RR011032401P,2/11/2025,YQBX13250211
KF.0406 Jamal,BX13,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,462000,,462000,626017587,RC1112RR0110324926,2/11/2025,YQBX13250211
KF.0406 Jamal,BX13,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,384000,,384000,626017587,RC1112RR011033023L,2/11/2025,YQBX13250211
KF.0406 Jamal,BX13,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,100362,,100362,626017587,RC1112RR011033040K,2/11/2025,YQBX13250211
KF 0416,BX14,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,943239,,943239,626017588,RC1112RT0110299949,2/11/2025,YQBX14250211
KF 0416,BX14,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,2183793,,2183793,626017588,RC1112RT011030067A,2/11/2025,YQBX14250211
KF 0416,BX14,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,872255,,872255,626017588,RC1112RT011031055C,2/11/2025,YQBX14250211
KF 0416,BX14,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1039631,,1039631,626017588,RC1112RT011031360C,2/11/2025,YQBX14250211
KF.0524 Banteng,BX19,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,3020723,,3020723,626017589,RC1112T6011029624F,2/11/2025,YQBX19250211
KF.0592 Wates,BX20,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,548400,,548400,626017590,RC1112T7011029732C,2/11/2025,YQBX20250211
KF.0592 Wates,BX20,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,480975,,480975,626017590,RC1112T70110297591,2/11/2025,YQBX20250211
KF.0592 Wates,BX20,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,57153,,57153,626017590,RC1112T70110298189,2/11/2025,YQBX20250211
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,3501995,,3501995,626017591,RC1112T8011029134E,2/11/2025,YQBX21250211
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1430588,,1430588,626017591,RC1112T80110294556,2/11/2025,YQBX21250211
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,177957,,177957,626017591,RC1112T80110297188,2/11/2025,YQBX21250211
KF.0609 Tajem,BX21,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1959045,,1959045,626017591,RC1112T8011032173K,2/11/2025,YQBX21250211
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,3909938,,3909938,626017592,RC1112T90110295740,2/11/2025,YQBX22250211
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,748710,,748710,626017592,RC1112T90110298158,2/11/2025,YQBX22250211
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1047151,,1047151,626017592,RC1112T9011030355M,2/11/2025,YQBX22250211
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,862600,,862600,626017592,RC1112T9011032417N,2/11/2025,YQBX22250211
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,515915,,515915,626017592,RC1112T90110329856,2/11/2025,YQBX22250211
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,642069,,642069,626017592,RC1112T9011033125O,2/11/2025,YQBX22250211
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,894892,,894892,626017592,RC1112T9011033160L,2/11/2025,YQBX22250211
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,280112,,280112,626017592,RC1112T9011033217N,2/11/2025,YQBX22250211
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,448175,,448175,626017592,RC1112T9011033276C,2/11/2025,YQBX22250211
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,58733,,58733,626017592,RC1112T9011033341M,2/11/2025,YQBX22250211
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,610851,,610851,626017592,RC1112T9011033346H,2/11/2025,YQBX22250211
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,1210526,,1210526,626017592,RC1112T9011033365E,2/11/2025,YQBX22250211
KF.0610 Condong Catur,BX22,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,4103899,,4103899,626017592,RC1112T90110333887,2/11/2025,YQBX22250211
